clip,step,audio_path,ground_truth,full_transcription,whisper_lang,chosen_rank,chosen_id,chosen_prob,top1_id,top1_txt,top1_prob,top2_id,top2_txt,top2_prob,top3_id,top3_txt,top3_prob,top4_id,top4_txt,top4_prob,top5_id,top5_txt,top5_prob,top6_id,top6_txt,top6_prob,top7_id,top7_txt,top7_prob,top8_id,top8_txt,top8_prob,top9_id,top9_txt,top9_prob,top10_id,top10_txt,top10_prob,top11_id,top11_txt,top11_prob,top12_id,top12_txt,top12_prob,top13_id,top13_txt,top13_prob,top14_id,top14_txt,top14_prob,top15_id,top15_txt,top15_prob,top16_id,top16_txt,top16_prob,top17_id,top17_txt,top17_prob,top18_id,top18_txt,top18_prob,top19_id,top19_txt,top19_prob,top20_id,top20_txt,top20_prob,top21_id,top21_txt,top21_prob,top22_id,top22_txt,top22_prob,top23_id,top23_txt,top23_prob,top24_id,top24_txt,top24_prob,top25_id,top25_txt,top25_prob,top26_id,top26_txt,top26_prob,top27_id,top27_txt,top27_prob,top28_id,top28_txt,top28_prob,top29_id,top29_txt,top29_prob,top30_id,top30_txt,top30_prob,top31_id,top31_txt,top31_prob,top32_id,top32_txt,top32_prob,top33_id,top33_txt,top33_prob,top34_id,top34_txt,top34_prob,top35_id,top35_txt,top35_prob,top36_id,top36_txt,top36_prob,top37_id,top37_txt,top37_prob,top38_id,top38_txt,top38_prob,top39_id,top39_txt,top39_prob,top40_id,top40_txt,top40_prob,top41_id,top41_txt,top41_prob,top42_id,top42_txt,top42_prob,top43_id,top43_txt,top43_prob,top44_id,top44_txt,top44_prob,top45_id,top45_txt,top45_prob,top46_id,top46_txt,top46_prob,top47_id,top47_txt,top47_prob,top48_id,top48_txt,top48_prob,top49_id,top49_txt,top49_prob,top50_id,top50_txt,top50_prob
0,-1,da_validated/common_voice_da_38144059.mp3,seks,6,da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,da_validated/common_voice_da_38144059.mp3,seks,6,da,2.0,50364.0,0.24196383357048035,50363.0,<|notimestamps|>,0.6119183301925659,50364.0,,0.24196383357048035,50380.0,,0.010868612676858902,50384.0,,0.009151818230748177,50382.0,,0.008169097825884819,50376.0,,0.007531548850238323,50378.0,,0.006718268617987633,50388.0,,0.00621244078502059,50379.0,,0.006169435102492571,50386.0,,0.0059130070731043816,50385.0,,0.005711260251700878,50381.0,,0.0055470457300543785,50383.0,,0.004824136849492788,50374.0,,0.004478553310036659,50389.0,,0.004399396013468504,50387.0,,0.00401304243132472,50372.0,,0.003885924583300948,50377.0,,0.0038568091113120317,50390.0,,0.0038264705799520016,50375.0,,0.003532856935635209,50392.0,,0.002755864057689905,50373.0,,0.002615331904962659,50370.0,,0.002550072968006134,50391.0,,0.002208389574661851,50368.0,,0.0020847844425588846,50394.0,,0.00203478685580194,50371.0,,0.0019689789041876793,50369.0,,0.00189852190669626,50393.0,,0.0015031433431431651,50366.0,,0.0014451543102040887,50396.0,,0.001293431269004941,50367.0,,0.001092686434276402,50395.0,,0.000922929379157722,50398.0,,0.0008498115348629653,50400.0,,0.0008206450147554278,50365.0,,0.0008020213572308421,50397.0,,0.0007778451545163989,50399.0,,0.0007124622352421284,50402.0,,0.0005185221671126783,50404.0,,0.0004842814523726702,50401.0,,0.0003967816010117531,50406.0,,0.000352207018295303,50414.0,,0.00034669646993279457,50403.0,,0.00027744274120777845,50408.0,,0.0002586531627457589,50407.0,,0.00019653336494229734,50412.0,,0.00019346093176864088,50405.0,,0.00019046796660404652,50409.0,,0.00016930702258832753,50410.0,,0.00015923319733701646
0,1,da_validated/common_voice_da_38144059.mp3,seks,6,da,1.0,1386.0,0.5885258913040161,1386.0, 6,0.5885258913040161,1100.0, Se,0.08297507464885712,24285.0, Sek,0.048691313713788986,318.0, S,0.0321183018386364,369.0, se,0.030837655067443848,220.0, ,0.02094172313809395,359.0, -,0.019684704020619392,1097.0, ...,0.015421207994222641,11678.0, Six,0.014525073580443859,503.0," """,0.012198288924992085,17215.0, sek,0.007010011468082666,29037.0, Sex,0.004416855983436108,4909.0, Si,0.004027893766760826,262.0, s,0.00369268492795527,29827.0, Ses,0.0034569301642477512,3260.0, sex,0.003364400938153267,3902.0, Sy,0.002610857831314206,7551.0, 26,0.00200636126101017,2309.0, six,0.001963851973414421,4386.0, ..,0.001954541774466634,7324.0, Sk,0.0019028490642085671,542.0, [,0.001770796487107873,922.0, ',0.0016724747838452458,10736.0, Sel,0.0015848602633923292,522.0, (,0.0015326684806495905,1853.0, *,0.0014749616384506226,3306.0, Sec,0.0012662338558584452,1958.0, 0,0.001232414273545146,19797.0, Sid,0.00105540722142905,1662.0, –,0.0010413710260763764,5385.0, ses,0.0009773412020877004,2411.0, .,0.0009702225215733051,1511.0, si,0.0009558508172631264,10269.0, SE,0.0009366365848109126,27619.0, VI,0.000914528442081064,43471.0, Sick,0.000901939463801682,1614.0, 7,0.0008882810943759978,479.0, F,0.0008661480387672782,943.0, sy,0.0008630382944829762,4060.0, 60,0.000858601531945169,20822.0, sid,0.0007742348243482411,591.0, K,0.0007680338458158076,33514.0, Sis,0.0007204834255389869,37763.0, Sig,0.0007151274476200342,1110.0, sk,0.0006971263792365789,12728.0, Så,0.0006893841200508177,27821.0, Tek,0.000673517060931772,281.0, to,0.0006574904546141624,21126.0, 66,0.000584131630603224,1407.0, To,0.0005669800448231399
0,2,da_validated/common_voice_da_38144059.mp3,seks,6,da,2.0,50464.0,0.08885227143764496,13.0,.,0.39522090554237366,50464.0,,0.08885227143764496,11.0,",",0.03694853559136391,50414.0,,0.03267623111605644,50514.0,,0.023942172527313232,485.0,...,0.015620797872543335,50439.0,,0.014956175349652767,50441.0,,0.008889536373317242,50440.0,,0.007868792861700058,50438.0,,0.006711230613291264,50444.0,,0.005924195982515812,50447.0,,0.0058975922875106335,50446.0,,0.0056901113130152225,50428.0,,0.005660859402269125,50443.0,,0.005608753301203251,50445.0,,0.005591577384620905,50442.0,,0.005424925591796637,50489.0,,0.004655423574149609,50429.0,,0.004354371689260006,50451.0,,0.004276173189282417,50449.0,,0.00423073023557663,50433.0,,0.0042191240936517715,50457.0,,0.004197768401354551,50436.0,,0.004056639038026333,50450.0,,0.004006801173090935,50452.0,,0.003872443223372102,50437.0,,0.003863283898681402,50456.0,,0.0038281232118606567,50448.0,,0.0037534560542553663,50435.0,,0.003589221742004156,50434.0,,0.003570009022951126,50431.0,,0.003489365801215172,50422.0,,0.003383551025763154,50420.0,,0.0033232851419597864,50614.0,,0.0033192040864378214,50453.0,,0.0033064039889723063,50426.0,,0.003226497210562229,50486.0,,0.003215210512280464,359.0, -,0.0032098046503961086,50455.0,,0.003129731398075819,50504.0,,0.0031258072704076767,50496.0,,0.002989210421219468,50430.0,,0.00297288759611547,50497.0,,0.002953315619379282,50432.0,,0.002929285168647766,50424.0,,0.002905569039285183,50421.0,,0.002844427712261677,50454.0,,0.002730709034949541,50423.0,,0.0027292300947010517,12.0,-,0.002706910716369748
0,3,da_validated/common_voice_da_38144059.mp3,seks,6,da,1.0,50257.0,0.9615616202354431,50257.0,<|endoftext|>,0.9615616202354431,50464.0,,0.004301823675632477,50864.0,,0.0004434291331563145,50564.0,,0.0003711186000145972,50714.0,,0.00028612412279471755,50764.0,,0.00023876121849752963,50664.0,,0.0002383544488111511,50514.0,,0.00018249964341521263,50614.0,,0.00014210361405275762,50814.0,,0.00011667684884741902,220.0, ,0.00010555894550634548,50589.0,,9.74877257249318e-05,50964.0,,9.430468344362453e-05,11.0,",",8.346722461283207e-05,50489.0,,7.44276840123348e-05,50839.0,,7.404572534142062e-05,50716.0,,7.284647290362045e-05,50539.0,,7.198281673481688e-05,50510.0,,6.406187458196655e-05,50588.0,,6.364558794302866e-05,50524.0,,6.001887595630251e-05,50844.0,,5.9448582760524005e-05,51364.0,,5.867546860827133e-05,50479.0,,5.8163856010651216e-05,50739.0,,5.783898814115673e-05,50712.0,,5.712144047720358e-05,50508.0,,5.626198253594339e-05,50604.0,,5.61253800697159e-05,50504.0,,5.591584340436384e-05,50914.0,,5.538660479942337e-05,50484.0,,5.5098949815146625e-05,50476.0,,5.491916454047896e-05,50488.0,,5.48715797776822e-05,50512.0,,5.343440352589823e-05,50516.0,,5.3209227189654484e-05,50521.0,,5.1970495405839756e-05,50481.0,,5.1786890253424644e-05,50856.0,,5.158760541235097e-05,50584.0,,5.145499017089605e-05,50840.0,,5.131082434672862e-05,50848.0,,5.11045909661334e-05,50480.0,,5.0988339353352785e-05,50639.0,,5.06870674144011e-05,50506.0,,5.048733873991296e-05,50472.0,,5.020669777877629e-05,50580.0,,5.0090904551325366e-05,50592.0,,4.986475323676132e-05,50852.0,,4.9849917559186e-05,50789.0,,4.9071823013946414e-05,50509.0,,4.891212665825151e-05
1,-1,da_validated/common_voice_da_29385748.mp3,to,To.,da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,da_validated/common_voice_da_29385748.mp3,to,To.,da,2.0,50364.0,0.06236446276307106,50363.0,<|notimestamps|>,0.5988450050354004,50364.0,,0.06236446276307106,50416.0,,0.01952494867146015,50414.0,,0.01801719330251217,50412.0,,0.01709507592022419,50418.0,,0.014736398123204708,50420.0,,0.013489197008311749,50415.0,,0.011514573357999325,50419.0,,0.01134394109249115,50417.0,,0.011042705737054348,50424.0,,0.010813960805535316,50413.0,,0.010760660283267498,50410.0,,0.010414507240056992,50408.0,,0.009986890479922295,50406.0,,0.009566321969032288,50422.0,,0.008438040502369404,50409.0,,0.008164028637111187,50411.0,,0.007930631749331951,50404.0,,0.007500336971133947,50421.0,,0.007108991965651512,50402.0,,0.006657448597252369,50423.0,,0.006590773351490498,50407.0,,0.006473977584391832,50400.0,,0.005533237010240555,50426.0,,0.00540476618334651,50405.0,,0.005112919490784407,50428.0,,0.004820804577320814,50425.0,,0.004565151408314705,50403.0,,0.004543740302324295,50398.0,,0.004251960199326277,50399.0,,0.00410740589722991,50401.0,,0.003980191890150309,50427.0,,0.003928649239242077,50430.0,,0.003318783361464739,50396.0,,0.0026973735075443983,50394.0,,0.00268417876213789,50429.0,,0.0025841561146080494,50397.0,,0.0024913938250392675,50431.0,,0.0022284381557255983,50389.0,,0.002179140690714121,50432.0,,0.0020482507534325123,50392.0,,0.0019570200238376856,50395.0,,0.0019258243264630437,50393.0,,0.001856439746916294,50390.0,,0.0016896830638870597,50434.0,,0.0015407350147143006,50386.0,,0.001415208913385868,50391.0,,0.0012988754315301776,50382.0,,0.0012599510373547673,50387.0,,0.001245510415174067
1,1,da_validated/common_voice_da_29385748.mp3,to,To.,da,1.0,1407.0,0.641491711139679,1407.0, To,0.641491711139679,314.0, T,0.05662394315004349,12728.0, Så,0.04630718752741814,220.0, ,0.034241724759340286,7160.0, Tor,0.022591987624764442,11236.0, Tot,0.014960836619138718,568.0, 2,0.01419899519532919,359.0, -,0.010487714782357216,8840.0, Top,0.008808158338069916,9118.0, Tak,0.008776149712502956,281.0, to,0.007613951340317726,318.0, S,0.004401610232889652,6551.0, Ta,0.003769225673750043,19406.0, Tro,0.0035920185036957264,11204.0, Tag,0.002911205869168043,4719.0, så,0.0026259750593453646,503.0," """,0.0023543827701359987,407.0, So,0.0023472700268030167,4237.0, Det,0.002108922926709056,17777.0, Thor,0.0019116030307486653,2627.0, <,0.0018139239400625229,45141.0, Til,0.001628897967748344,8232.0, TO,0.0015641447389498353,26350.0, Tob,0.0015626978129148483,389.0, H,0.0015035305405035615,20227.0, Till,0.0013483506627380848,2465.0, Tod,0.0013405332574620843,5041.0, Tom,0.0013030979316681623,542.0, [,0.001161231892183423,7324.0, Sk,0.001139398431405425,28473.0, Ciao,0.0010625264840200543,6626.0, Vi,0.0010543784592300653,13342.0,To,0.0010476249735802412,591.0, K,0.0010386101203039289,14883.0, Og,0.0010142247192561626,922.0, ',0.0009834497468546033,6187.0, Sl,0.0009594084112904966,48415.0, Tort,0.0009575682925060391,21402.0, Tol,0.0009491519303992391,15934.0, Tool,0.000942171725910157,1097.0, ...,0.0009026045445352793,761.0, Ch,0.0007831927505321801,20456.0, Ti,0.0007775522535666823,30850.0, Tou,0.000685409177094698,1649.0, 8,0.0006623046938329935,1265.0, God,0.0006608100375160575,11036.0, Tok,0.0006508021615445614,13077.0, Tour,0.0006482197786681354,7836.0, Tu,0.0006443817401304841,1765.0, Tr,0.0006433789385482669
1,2,da_validated/common_voice_da_29385748.mp3,to,To.,da,1.0,13.0,0.646554172039032,13.0,.,0.646554172039032,485.0,...,0.06840656697750092,50464.0,,0.041093602776527405,0.0,!,0.02982141263782978,1097.0, ...,0.011086857877671719,50514.0,,0.010469408705830574,1260.0,…,0.010158511810004711,353.0,..,0.009622757323086262,2751.0,....,0.009306699968874454,11.0,",",0.007432621903717518,2411.0, .,0.006890003569424152,359.0, -,0.005461318418383598,4386.0, ..,0.0034021951723843813,50484.0,,0.003185281064361334,50510.0,,0.0028550478164106607,50489.0,,0.0026755663566291332,50500.0,,0.002356280805543065,50485.0,,0.0021461108699440956,50460.0,,0.002134021371603012,50475.0,,0.002131585730239749,2298.0, !,0.0019423344638198614,50480.0,,0.0019357225392013788,50504.0,,0.0018248388078063726,50474.0,,0.0017382436199113727,13556.0,.....,0.0016957087209448218,50513.0,,0.0016485777450725436,50511.0,,0.001644504489377141,50471.0,,0.0015798124950379133,50496.0,,0.001464229659177363,50486.0,,0.0014621352311223745,50508.0,,0.0014604259049519897,50509.0,,0.0014493856579065323,50512.0,,0.0014010732993483543,50461.0,,0.0013236372033134103,50490.0,,0.001318746479228139,50476.0,,0.001310137682594359,50488.0,,0.0012827184982597828,50515.0,,0.0012150629190728068,50472.0,,0.0012065042974427342,50483.0,,0.0012059659929946065,50502.0,,0.0012006652541458607,50564.0,,0.001193845528177917,50439.0,,0.00117438193410635,5799.0, …,0.0011725695803761482,50507.0,,0.0011684922501444817,50499.0,,0.0011551372008398175,50505.0,,0.0011458232766017318,50463.0,,0.0011284274514764547,50459.0,,0.0011099029798060656,50449.0,,0.0010003555798903108
1,3,da_validated/common_voice_da_29385748.mp3,to,To.,da,1.0,50464.0,0.23258018493652344,50464.0,,0.23258018493652344,50514.0,,0.06440979242324829,50414.0,,0.021953348070383072,50489.0,,0.015173720195889473,50564.0,,0.013590250164270401,50504.0,,0.01294222753494978,50439.0,,0.010936998762190342,50494.0,,0.010017015039920807,50500.0,,0.00925021804869175,50474.0,,0.008523914963006973,50484.0,,0.00845513679087162,50496.0,,0.008439343422651291,50454.0,,0.008207960985600948,50498.0,,0.007834951393306255,50444.0,,0.007687350269407034,50488.0,,0.007492558099329472,50490.0,,0.007445539813488722,50476.0,,0.0073216925375163555,50506.0,,0.007226130459457636,50502.0,,0.00720003480091691,50508.0,,0.007052966393530369,50479.0,,0.00676644267514348,50463.0,,0.006670473609119654,50492.0,,0.006635409314185381,50485.0,,0.006593869999051094,50486.0,,0.0065581705421209335,50438.0,,0.0064767999574542046,50475.0,,0.006422503385692835,50450.0,,0.00624554418027401,50480.0,,0.006240269169211388,50470.0,,0.006214891094714403,50510.0,,0.006211777217686176,50472.0,,0.006172713823616505,50469.0,,0.006149081978946924,50449.0,,0.0060906438156962395,50499.0,,0.005870089400559664,50468.0,,0.00586091261357069,50460.0,,0.0057890466414391994,50473.0,,0.005778319202363491,50440.0,,0.005773989018052816,50497.0,,0.005687499884516001,50461.0,,0.005668472032994032,50446.0,,0.005580646451562643,50478.0,,0.005571155343204737,50505.0,,0.005565578583627939,50465.0,,0.005479323677718639,50501.0,,0.005442552734166384,50455.0,,0.0054298643954098225,50495.0,,0.005404341034591198,50458.0,,0.005396674852818251
