clip,step,audio_path,ground_truth,full_transcription,whisper_lang,chosen_rank,chosen_id,chosen_prob,top1_id,top1_txt,top1_prob,top2_id,top2_txt,top2_prob,top3_id,top3_txt,top3_prob,top4_id,top4_txt,top4_prob,top5_id,top5_txt,top5_prob,top6_id,top6_txt,top6_prob,top7_id,top7_txt,top7_prob,top8_id,top8_txt,top8_prob,top9_id,top9_txt,top9_prob,top10_id,top10_txt,top10_prob,top11_id,top11_txt,top11_prob,top12_id,top12_txt,top12_prob,top13_id,top13_txt,top13_prob,top14_id,top14_txt,top14_prob,top15_id,top15_txt,top15_prob,top16_id,top16_txt,top16_prob,top17_id,top17_txt,top17_prob,top18_id,top18_txt,top18_prob,top19_id,top19_txt,top19_prob,top20_id,top20_txt,top20_prob,top21_id,top21_txt,top21_prob,top22_id,top22_txt,top22_prob,top23_id,top23_txt,top23_prob,top24_id,top24_txt,top24_prob,top25_id,top25_txt,top25_prob,top26_id,top26_txt,top26_prob,top27_id,top27_txt,top27_prob,top28_id,top28_txt,top28_prob,top29_id,top29_txt,top29_prob,top30_id,top30_txt,top30_prob,top31_id,top31_txt,top31_prob,top32_id,top32_txt,top32_prob,top33_id,top33_txt,top33_prob,top34_id,top34_txt,top34_prob,top35_id,top35_txt,top35_prob,top36_id,top36_txt,top36_prob,top37_id,top37_txt,top37_prob,top38_id,top38_txt,top38_prob,top39_id,top39_txt,top39_prob,top40_id,top40_txt,top40_prob,top41_id,top41_txt,top41_prob,top42_id,top42_txt,top42_prob,top43_id,top43_txt,top43_prob,top44_id,top44_txt,top44_prob,top45_id,top45_txt,top45_prob,top46_id,top46_txt,top46_prob,top47_id,top47_txt,top47_prob,top48_id,top48_txt,top48_prob,top49_id,top49_txt,top49_prob,top50_id,top50_txt,top50_prob
0,-1,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,2.0,50364.0,0.3343731164932251,50363.0,<|notimestamps|>,0.5732882618904114,50364.0,,0.3343731164932251,50396.0,,0.0052414326928555965,50400.0,,0.004658907186239958,50392.0,,0.0042890277691185474,50394.0,,0.004026499111205339,50398.0,,0.0035396816674619913,50388.0,,0.0033683753572404385,50390.0,,0.0031888338271528482,50402.0,,0.0030813589692115784,50404.0,,0.002936873584985733,50380.0,,0.0025495809968560934,50384.0,,0.0024996954016387463,50397.0,,0.0023667430505156517,50389.0,,0.002316119149327278,50399.0,,0.0023084585554897785,50386.0,,0.002278906526044011,50393.0,,0.002136050257831812,50395.0,,0.002019887324422598,50406.0,,0.0019453838467597961,50382.0,,0.0018925946205854416,50391.0,,0.0018266268307343125,50401.0,,0.001716875471174717,50408.0,,0.0016014673747122288,50376.0,,0.001546716084703803,50403.0,,0.0015425767051056027,50378.0,,0.001504413434304297,50387.0,,0.0014346933458000422,50374.0,,0.0013845646753907204,50385.0,,0.0012666437542065978,50372.0,,0.0012418982805684209,50405.0,,0.0012111472897231579,50383.0,,0.0011386196129024029,50379.0,,0.001095179351978004,50381.0,,0.0010793257970362902,50368.0,,0.0009802194545045495,50407.0,,0.0009587425738573074,50370.0,,0.0008895276114344597,50410.0,,0.00080886110663414,50412.0,,0.0007959292270243168,50377.0,,0.0007821343024261296,50366.0,,0.0007801697938703001,50375.0,,0.0007453297730535269,50373.0,,0.0006592439603991807,50409.0,,0.0006516381399706006,50414.0,,0.0005618211580440402,50371.0,,0.0005124849267303944,50411.0,,0.0004400542238727212,50369.0,,0.00040375368553213775,50365.0,,0.00038286318886093795
0,1,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,1.0,9315.0,0.782769501209259,9315.0, Dat,0.782769501209259,1137.0, dat,0.07619814574718475,220.0, ,0.07512125372886658,3933.0, Da,0.010291901417076588,25270.0, Dit,0.006849728059023619,503.0," """,0.004705589730292559,1097.0, ...,0.0038306445349007845,922.0, ',0.003176579251885414,2193.0, En,0.0025663829874247313,1346.0, De,0.002560618333518505,413.0, D,0.002065512351691723,2627.0, <,0.002050558803603053,1120.0, da,0.0017583757871761918,465.0, en,0.0015591930132359266,359.0, -,0.0013698814436793327,12045.0, Het,0.0012624479131773114,29883.0, Daar,0.0009995178552344441,4386.0, ..,0.0008321820059791207,2411.0, .,0.0007738213753327727,6176.0, dit,0.0006653819000348449,307.0, is,0.0006323931156657636,3394.0, Dan,0.0005669411038979888,3229.0, Die,0.0005642382893711329,5799.0, …,0.0005120914429426193,2846.0, Das,0.0004772429238073528,12593.0, Wat,0.00047158170491456985,14294.0, Maar,0.00041895845788531005,17916.0, Dus,0.0004055019817315042,368.0, de,0.0003007609338965267,10314.0, maar,0.0002733640430960804,3639.0, het,0.00025984368403442204,663.0, That,0.0002453510242048651,1176.0, Z,0.00023628845519851893,1662.0, –,0.00023326648806687444,1853.0, *,0.00022357923444360495,522.0, (,0.00018726210691966116,542.0, [,0.0001737072307150811,11773.0, Want,0.00017369328998029232,314.0, T,0.00016608899750281125,8789.0, Di,0.0001506213884567842,1119.0, Is,0.0001454963203286752,12390.0, daar,0.00014374613238032907,3881.0, een,0.00014368856500368565,274.0, d,0.0001405285147484392,376.0, M,0.00013760282308794558,10337.0, Zo,0.00012530038657132536,3466.0, —,0.0001242181460838765,691.0, V,0.0001229001791216433,7358.0, voor,0.00012208246334921569,3277.0, dan,0.00012003797019133344
0,2,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,1.0,307.0,0.9027199149131775,307.0, is,0.9027199149131775,741.0, i,0.09542222321033478,368.0, de,0.00016208269516937435,220.0, ,0.00011053457274101675,390.0, was,0.00010238485992886126,3639.0, het,8.854218322085217e-05,8004.0, zijn,7.704982999712229e-05,11.0,",",7.385512435575947e-05,1137.0, dat,5.9630976465996355e-05,1418.0, ist,3.2497198844794184e-05,1119.0, Is,2.999160460603889e-05,20365.0, wordt,2.790517100947909e-05,710.0, z,2.359993231948465e-05,3881.0, een,2.0459519873838872e-05,415.0, he,1.9633554984466173e-05,294.0, in,1.952242382685654e-05,6176.0, dit,1.795412208593916e-05,6205.0, IS,1.7609276255825534e-05,14284.0, dus,1.6572765161981806e-05,4320.0, ik,1.577374860062264e-05,922.0, ',1.489673104515532e-05,49311.0, zij,1.378079741698457e-05,20501.0, wil,1.2927134775964078e-05,17829.0, gaat,1.244210397999268e-05,485.0,...,1.2402179891068954e-05,3277.0, dan,1.13750429591164e-05,29599.0, zal,1.1022525541193318e-05,287.0, l,1.0716397810028866e-05,465.0, en,1.0452689821249805e-05,978.0, die,1.0446292435517535e-05,17425.0, heeft,1.018723014567513e-05,14736.0, iz,1.0079113053507172e-05,25013.0, zit,9.920352567860391e-06,311.0,'s,9.239469363819808e-06,309.0, it,8.359959792869631e-06,5406.0, wa,8.039372005441692e-06,261.0, w,7.456677394657163e-06,271.0,is,7.331794677156722e-06,308.0, e,6.717903033859329e-06,18645.0, í,6.569183369720122e-06,24791.0, iets,6.101292910898337e-06,6858.0, wat,6.100024620536715e-06,1120.0, da,5.98421956965467e-06,22934.0, zou,5.750446689489763e-06,14075.0, bent,5.747859177063219e-06,1506.0, je,5.655703262164025e-06,3271.0, ben,5.643150416290155e-06,3161.0, van,5.6277585827047005e-06,321.0, we,5.390362275647931e-06,20168.0, vind,5.257797965896316e-06
0,3,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,1.0,368.0,0.9168452620506287,368.0, de,0.9168452620506287,220.0, ,0.07835610210895538,3881.0, een,0.0005758149200119078,29460.0, onze,0.0005049453466199338,2795.0, dé,0.00021117816504556686,10113.0, DE,0.00020695460261777043,1346.0, De,0.00010820676834555343,18040.0, deze,0.00010709421621868387,922.0, ',9.647523984313011e-05,3822.0, nu,9.258390491595492e-05,2612.0, wer,9.216571197612211e-05,1306.0, ver,8.927309681894258e-05,7839.0, ook,8.90325682121329e-05,261.0, w,8.656912541482598e-05,978.0, die,6.991806003497913e-05,3639.0, het,6.208182458067313e-05,2214.0, wel,5.386776683735661e-05,1163.0, der,5.1923623686889187e-05,7358.0, voor,5.173835961613804e-05,321.0, we,5.098103792988695e-05,371.0, v,4.9116577429231256e-05,14284.0, dus,4.7551740863127634e-05,256.0, t,4.252615326549858e-05,16618.0, waar,4.130574961891398e-05,1189.0, er,3.9441973058274016e-05,535.0, te,3.717469735420309e-05,274.0, d,3.339813702041283e-05,13972.0, echt,2.985114224429708e-05,1796.0, ter,2.710377702896949e-05,37585.0, werk,2.6132402126677334e-05,8004.0, zijn,2.44229995587375e-05,277.0, o,2.3600914573762566e-05,485.0,...,2.2820384401711635e-05,465.0, en,2.2494799850392155e-05,19884.0, mijn,2.2089270714786835e-05,11.0,",",2.073098767141346e-05,503.0," """,2.020199281105306e-05,3161.0, van,1.9481536583043635e-05,308.0, e,1.9434717614785768e-05,645.0, were,1.7960039258468896e-05,264.0, the,1.741563573887106e-05,343.0, W,1.6082780348369852e-05,276.0, h,1.5591487681376748e-05,1506.0, je,1.523082119092578e-05,257.0, a,1.4562014257535338e-05,23641.0, nou,1.3254514669824857e-05,23116.0, eigenlijk,1.2421126484696288e-05,18818.0, ons,1.2413132026267704e-05,22328.0, verk,1.171706389868632e-05,19662.0, weer,1.1379704119462986e-05
0,4,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,1.0,2612.0,0.9224481582641602,2612.0, wer,0.9224481582641602,37585.0, werk,0.03613163158297539,645.0, were,0.026673728600144386,261.0, w,0.005640888586640358,321.0, we,0.003840099088847637,220.0, ,0.0010855053551495075,14255.0, Wer,0.0010694885859265924,308.0, e,0.00038119612145237625,1163.0, der,0.00017948583990801126,47659.0, wert,0.00010714380186982453,1554.0,wer,8.683068881509826e-05,1306.0, ver,8.402093226322904e-05,922.0, ',8.3095372247044e-05,2214.0, wel,6.933112308615819e-05,23116.0, eigenlijk,6.70639710733667e-05,1189.0, er,6.223782111192122e-05,4999.0, weren,6.147079693619162e-05,485.0,...,5.22764639754314e-05,19662.0, weer,4.644845103030093e-05,1987.0, wir,4.530679507297464e-05,343.0, W,4.427575186127797e-05,9696.0, wirklich,4.155151327722706e-05,12448.0, Were,4.051460564369336e-05,368.0, de,3.695241321111098e-05,42911.0, Werk,3.40290462190751e-05,10446.0, eigen,3.392056896700524e-05,16618.0, waar,3.1498930184170604e-05,344.0, u,3.070154707529582e-05,14020.0, ei,3.02736516459845e-05,589.0, work,3.0183218768797815e-05,22328.0, verk,2.818030770868063e-05,465.0, en,2.645864151418209e-05,503.0," """,2.5214743800461292e-05,13972.0, echt,2.312864307896234e-05,277.0, o,2.0932102415827103e-05,15565.0, weg,2.0904493794660084e-05,11.0,",",1.979235457838513e-05,492.0, We,1.9616185454651713e-05,1097.0, ...,1.8901853763964027e-05,6906.0, gew,1.6933658116613515e-05,3881.0, een,1.4859769180475269e-05,4628.0, wy,1.3660469448950607e-05,37258.0, werd,1.2728489309665747e-05,19377.0, ker,1.2689280993072316e-05,957.0, real,1.243519909621682e-05,26833.0,werk,1.2389212315611076e-05,371.0, v,1.2298743058636319e-05,720.0, her,1.1495921171444934e-05,2820.0, ou,1.0496633876755368e-05,3551.0, mer,9.981429684557952e-06
0,5,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,1.0,7124.0,0.8658125996589661,7124.0,kel,0.8658125996589661,330.0,ke,0.10703554004430771,43976.0,kelijk,0.02132430113852024,74.0,k,0.005084847565740347,43723.0,kell,0.00020550232147797942,7837.0,kl,5.963521107332781e-05,25798.0,kelt,5.861621684744023e-05,5767.0,ker,3.4084667277056724e-05,18105.0,del,3.30696529999841e-05,2653.0,ken,2.9129812901373953e-05,20071.0,pel,2.336123725399375e-05,338.0,el,1.8189377442467958e-05,12809.0,kk,1.7863030734588392e-05,9056.0,klich,1.6061501810327172e-05,12971.0,zel,1.2079010957677383e-05,779.0,vel,1.0597048458294012e-05,5758.0,ket,1.0344167094444856e-05,32099.0,keln,9.045794286066666e-06,10345.0,gel,8.635246558696963e-06,19990.0,kal,8.581194379075896e-06,14677.0,kle,7.653483407921158e-06,34601.0,ked,7.604910933878273e-06,2984.0,ki,6.910535830684239e-06,21687.0,kee,6.767147169739474e-06,33534.0,kil,5.975074145680992e-06,47764.0,kke,5.776777925348142e-06,6396.0,nel,5.488749593496323e-06,29874.0,fel,4.385738975543063e-06,2320.0,kt,3.2518707939743763e-06,803.0, ke,3.1571130421070848e-06,18844.0,kte,3.124330532955355e-06,36620.0,kol,3.0861176583130145e-06,5993.0,kes,2.9066304705338553e-06,10909.0,mel,2.7954872621194227e-06,5092.0,king,2.523781176932971e-06,494.0,pe,2.442291133775143e-06,42.0,K,2.434280304441927e-06,34213.0,kill,2.411161858617561e-06,5457.0,kn,2.3689722183917183e-06,31332.0, kel,2.299702373420587e-06,68.0,e,2.293410034326371e-06,2330.0,ka,2.282700506839319e-06,10148.0,eli,2.082283344861935e-06,83.0,t,1.9386222902539885e-06,77.0,n,1.934394958880148e-06,20593.0,quel,1.8388954003967228e-06,5843.0,kin,1.7616428067412926e-06,4119.0,key,1.7277856159125804e-06,18063.0,hel,1.5611935850756709e-06,18570.0,Ke,1.4963251260269317e-06
0,6,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,1.0,33611.0,0.9599642157554626,33611.0,ijke,0.9599642157554626,1718.0,ij,0.037986986339092255,6940.0,ijk,0.0014114644145593047,72.0,i,0.0005091511993668973,73.0,j,3.274077971582301e-05,1123.0,ike,1.9473302018013783e-05,3969.0,ige,1.3783904250885826e-05,37697.0,ije,8.821664778224658e-06,1035.0,ik,8.384713510167785e-06,2884.0,je,6.794047749281162e-06,68.0,e,2.262339421577053e-06,414.0,ie,2.0417724044818897e-06,6041.0,ijn,1.7767468989404733e-06,475.0,ink,1.528313077869825e-06,1925.0,ique,1.3109232668284676e-06,38735.0,ikke,1.2941143268108135e-06,916.0,ek,1.2907667041872628e-06,11105.0,rij,9.691193554317579e-07,84.0,u,9.196655810228549e-07,20642.0,ija,7.216940502985381e-07,24510.0,ijo,7.126034233806422e-07,26539.0,iji,6.017376108502503e-07,338.0,el,5.071421469438064e-07,4013.0,ji,4.6034151068852225e-07,259.0,in,4.4708724544761935e-07,3221.0,iqu,3.811375108853099e-07,12.0,-,3.3242008612432983e-07,2488.0,ipp,3.195285955825966e-07,388.0,il,2.886534957724507e-07,330.0,ke,2.800940137603902e-07,647.0,ip,2.7685297254720354e-07,9850.0,iki,2.754146350980591e-07,7764.0,iej,2.552548039602698e-07,328.0,ig,2.4650083219057706e-07,11108.0,ieve,2.3724795994439773e-07,3077.0,ui,2.2539823874012654e-07,299.0,ic,2.1158540164378792e-07,1805.0,aj,1.9804707562798285e-07,5597.0,ii,1.9144738416798646e-07,78.0,o,1.8972545490214543e-07,9304.0,iche,1.8753365793600096e-07,4579.0,uj,1.7848161348865688e-07,642.0,ite,1.7475726110660617e-07,1653.0,ee,1.731527135007127e-07,75.0,l,1.7108402516896604e-07,19487.0,iek,1.5445736778474384e-07,908.0,ise,1.4641004497661925e-07,5445.0,ende,1.3855547820185166e-07,2034.0,uk,1.340238924285586e-07,27023.0,jek,1.3385744068727945e-07
0,7,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,1.0,12528.0,0.9107540845870972,12528.0, uit,0.9107540845870972,344.0, u,0.07889827340841293,220.0, ,0.009292902424931526,11727.0, ud,0.00012420924031175673,2839.0, ut,0.0001095682819141075,1983.0,uit,6.366764137055725e-05,257.0, a,3.99719356209971e-05,277.0, o,3.211305374861695e-05,624.0, U,3.192623262293637e-05,1189.0, er,2.173447865061462e-05,999.0, op,2.16609569179127e-05,23147.0, uw,1.8525071936892346e-05,922.0, ',1.7614718672120944e-05,11.0,",",1.6374078768421896e-05,7358.0, voor,1.344932388747111e-05,4976.0, util,1.2367962881398853e-05,1016.0, ind,1.1320229532429948e-05,2137.0, hu,1.0021671187132597e-05,3881.0, een,9.914479960571043e-06,9904.0, aan,9.884043720376212e-06,308.0, e,9.0451958385529e-06,6991.0, ú,8.37706193124177e-06,256.0, t,7.833968993509188e-06,517.0, un,7.6172245826455764e-06,535.0, te,7.6037104008719325e-06,484.0, out,7.141758032958023e-06,371.0, v,6.931245025043609e-06,6592.0, ont,6.927101367182331e-06,485.0,...,6.85582608639379e-06,368.0, de,6.802908501413185e-06,1650.0, vo,6.500654762930935e-06,2820.0, ou,6.13660358794732e-06,32685.0, oo,6.121902515587863e-06,4038.0, ur,5.9380627135396935e-06,281.0, to,5.495918230735697e-06,26966.0, tijd,5.329748546500923e-06,1595.0, у,4.8602155402477365e-06,3639.0, het,4.696319592767395e-06,1506.0, je,4.00551425627782e-06,674.0, und,3.9985752664506435e-06,13976.0, toe,3.7945694657537388e-06,3238.0, af,3.693435701279668e-06,10317.0, bij,3.6863382320007076e-06,6387.0, verd,3.460914058450726e-06,26775.0, utilizing,3.206792598575703e-06,3304.0, ü,3.0266621706687147e-06,1581.0, du,2.7273974865238415e-06,2901.0, bed,2.7203652734897332e-06,28266.0, uy,2.4592231966380496e-06,16851.0, uz,2.4477558326907456e-06
0,8,nl_validated/common_voice_nl_39792890.mp3,Dat is de werkelijke uitdaging voor de komende jaren.,Dat is de werkelijke uitdaging voor de komende jaren.,nl,1.0,67.0,0.897342324256897,67.0,d,0.897342324256897,2675.0,da,0.08825457096099854,39877.0,dag,0.012470286339521408,20034.0,dad,0.0005321905482560396,3584.0,ding,0.00017730459512677044,16753.0,dr,0.00013930871500633657,10312.0,dan,0.00013529126590583473,1479.0,de,8.419241203228012e-05,20367.0,dat,5.9590660384856164e-05,4504.0,di,5.0334892875980586e-05,15460.0, dag,3.064733391511254e-05,1120.0, da,2.8838871003245004e-05,70.0,g,2.799107096507214e-05,77.0,n,2.6659390641725622e-05,769.0,du,2.2981786969467066e-05,25259.0,dig,2.2718935724697076e-05,40232.0,dah,2.0841946025029756e-05,27476.0,das,1.92460556718288e-05,75.0,l,1.901049654406961e-05,2595.0,do,1.8604989236337133e-05,24810.0,dd,1.8313627151655965e-05,3568.0,aging,1.8261795048601925e-05,1068.0,der,1.824699756980408e-05,36694.0,dal,1.745734698488377e-05,20327.0,dar,1.721512307994999e-05,14833.0,dog,1.529304608993698e-05,274.0, d,1.4592266779800411e-05,83.0,t,1.3938919437350705e-05,810.0,day,1.215312659041956e-05,10170.0,dam,1.1766864190576598e-05,3680.0,ga,1.1675827408907935e-05,45894.0,dade,1.1329774679325055e-05,306.0,le,1.1198911124665756e-05,372.0,st,1.1081347111030482e-05,85.0,v,9.264269465347752e-06,12.0,-,9.09308346308535e-06,64.0,a,9.03285854292335e-06,35.0,D,7.654581168026198e-06,35543.0,dling,6.650979230471421e-06,1328.0,ta,6.338866114674602e-06,25030.0,tag,6.312925052043283e-06,32409.0,Da,5.654365395457717e-06,3173.0,dy,5.373419298848603e-06,273.0,nd,5.273921942716697e-06,7509.0,DA,5.188464911043411e-06,629.0,na,5.170593794900924e-06,875.0,la,4.8023184717749245e-06,41866.0, Dag,4.52352651336696e-06,65.0,b,4.423478458193131e-06,17557.0,din,4.108968369109789e-06
