clip,step,audio_path,ground_truth,full_transcription,whisper_lang,chosen_rank,chosen_id,chosen_prob,top1_id,top1_txt,top1_prob,top2_id,top2_txt,top2_prob,top3_id,top3_txt,top3_prob,top4_id,top4_txt,top4_prob,top5_id,top5_txt,top5_prob,top6_id,top6_txt,top6_prob,top7_id,top7_txt,top7_prob,top8_id,top8_txt,top8_prob,top9_id,top9_txt,top9_prob,top10_id,top10_txt,top10_prob,top11_id,top11_txt,top11_prob,top12_id,top12_txt,top12_prob,top13_id,top13_txt,top13_prob,top14_id,top14_txt,top14_prob,top15_id,top15_txt,top15_prob,top16_id,top16_txt,top16_prob,top17_id,top17_txt,top17_prob,top18_id,top18_txt,top18_prob,top19_id,top19_txt,top19_prob,top20_id,top20_txt,top20_prob,top21_id,top21_txt,top21_prob,top22_id,top22_txt,top22_prob,top23_id,top23_txt,top23_prob,top24_id,top24_txt,top24_prob,top25_id,top25_txt,top25_prob,top26_id,top26_txt,top26_prob,top27_id,top27_txt,top27_prob,top28_id,top28_txt,top28_prob,top29_id,top29_txt,top29_prob,top30_id,top30_txt,top30_prob,top31_id,top31_txt,top31_prob,top32_id,top32_txt,top32_prob,top33_id,top33_txt,top33_prob,top34_id,top34_txt,top34_prob,top35_id,top35_txt,top35_prob,top36_id,top36_txt,top36_prob,top37_id,top37_txt,top37_prob,top38_id,top38_txt,top38_prob,top39_id,top39_txt,top39_prob,top40_id,top40_txt,top40_prob,top41_id,top41_txt,top41_prob,top42_id,top42_txt,top42_prob,top43_id,top43_txt,top43_prob,top44_id,top44_txt,top44_prob,top45_id,top45_txt,top45_prob,top46_id,top46_txt,top46_prob,top47_id,top47_txt,top47_prob,top48_id,top48_txt,top48_prob,top49_id,top49_txt,top49_prob,top50_id,top50_txt,top50_prob
0,-1,id_validated/common_voice_id_23033570.mp3,Maha Suci Allah.,Mahasaya Allah,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,id_validated/common_voice_id_23033570.mp3,Maha Suci Allah.,Mahasaya Allah,id,2.0,50364.0,0.26048967242240906,50363.0,<|notimestamps|>,0.5700936913490295,50364.0,,0.26048967242240906,50389.0,,0.007014013826847076,50392.0,,0.005860978737473488,50394.0,,0.00553338136523962,50396.0,,0.005213570315390825,50390.0,,0.005169541109353304,50399.0,,0.005083207972347736,50397.0,,0.0049744583666324615,50388.0,,0.00489764241501689,50391.0,,0.00476326048374176,50387.0,,0.004729134496301413,50384.0,,0.004489266313612461,50398.0,,0.004398547578603029,50400.0,,0.004393533803522587,50393.0,,0.004278410691767931,50386.0,,0.00419085007160902,50401.0,,0.003985204733908176,50395.0,,0.003952016122639179,50402.0,,0.003941244445741177,50385.0,,0.0038202544674277306,50404.0,,0.0035034185275435448,50382.0,,0.003461403539404273,50380.0,,0.0034063735511153936,50381.0,,0.0033956309780478477,50379.0,,0.0033319564536213875,50383.0,,0.0033240297343581915,50403.0,,0.00278506544418633,50376.0,,0.0025697494857013226,50406.0,,0.0024656772147864103,50374.0,,0.002429814310744405,50378.0,,0.00238037365488708,50377.0,,0.002286865608766675,50375.0,,0.0021259074565023184,50407.0,,0.002098386874422431,50405.0,,0.0020807278342545033,50373.0,,0.0017943215789273381,50372.0,,0.0017691694665700197,50409.0,,0.001714774640277028,50408.0,,0.001569736166857183,50371.0,,0.0014497465454041958,50412.0,,0.0013239067047834396,50414.0,,0.0012798348907381296,50369.0,,0.0012744812993332744,50366.0,,0.001246557105332613,50370.0,,0.0012102479813620448,50367.0,,0.0011498735984787345,50365.0,,0.0011112899519503117,50368.0,,0.0010833254782482982,50411.0,,0.0010741377482190728
0,1,id_validated/common_voice_id_23033570.mp3,Maha Suci Allah.,Mahasaya Allah,id,1.0,10104.0,0.1644272357225418,10104.0, Mah,0.1644272357225418,376.0, M,0.15410923957824707,4042.0, Ma,0.1119363009929657,463.0, ma,0.06760376691818237,275.0, m,0.042461056262254715,5224.0, Mas,0.029968606308102608,12191.0, MA,0.026576098054647446,220.0, ,0.02092796564102173,963.0, mak,0.015125876292586327,522.0, (,0.008997848257422447,29926.0, mah,0.008533899672329426,16576.0, Mak,0.008503369987010956,7048.0, Maj,0.007260285317897797,1097.0, ...,0.0070457300171256065,31510.0, masih,0.006859716027975082,4574.0, Allah,0.005764503963291645,503.0," """,0.005503798834979534,967.0, Al,0.00473856320604682,1853.0, *,0.004669206216931343,7056.0, AL,0.003910198342055082,2300.0, mas,0.0036989885848015547,316.0, A,0.0036478375550359488,369.0, se,0.0035928774159401655,2627.0, <,0.003392768558114767,6564.0, Ter,0.0031828710343688726,4386.0, ..,0.0030800665263086557,17775.0, Mama,0.002959680277854204,2411.0, .,0.0027343700639903545,32858.0, Mau,0.002734013833105564,42129.0, MAS,0.002712156856432557,16123.0, Moh,0.002528965473175049,14421.0, Sem,0.002417668467387557,6475.0, AM,0.002242706948891282,1796.0, ter,0.0020031300373375416,3536.0, #,0.00198497180826962,359.0, -,0.0019372496753931046,314.0, T,0.0019201264949515462,542.0, [,0.0018138211453333497,1100.0, Se,0.0018072399543598294,24598.0, Wah,0.0016290092607960105,2258.0, mag,0.0016058419132605195,2012.0, Am,0.0014959401451051235,3277.0, dan,0.0014930248726159334,19899.0, Mam,0.001474833581596613,389.0, H,0.0014211287489160895,19360.0, Muhammad,0.0014192706439644098,4361.0, sem,0.0013978839851915836,286.0, I,0.0012584008509293199,262.0, s,0.0012243817327544093,22074.0, mau,0.0012153240386396646
0,2,id_validated/common_voice_id_23033570.mp3,Maha Suci Allah.,Mahasaya Allah,id,1.0,296.0,0.27047932147979736,296.0,as,0.27047932147979736,304.0,al,0.07955801486968994,8483.0,asi,0.06548088043928146,26632.0,asis,0.03800550103187561,64.0,a,0.036785904318094254,279.0,es,0.0330432653427124,998.0,ath,0.017616597935557365,25251.0,asia,0.017415858805179596,1805.0,aj,0.016138548031449318,282.0,an,0.015885842964053154,13353.0,asil,0.014896145090460777,267.0,at,0.014629206620156765,640.0,ass,0.012218945659697056,74.0,k,0.012180092744529247,14774.0,asm,0.010772215202450752,5871.0,asy,0.010400019586086273,921.0,az,0.009890211746096611,559.0,ag,0.008852565661072731,68.0,e,0.00766375195235014,5610.0,ā,0.00743876351043582,12438.0,has,0.0069547658786177635,345.0,ad,0.0053754872642457485,73.0,j,0.005217529833316803,40697.0,esin,0.0046373154036700726,347.0,ir,0.0033571384847164154,1258.0,ason,0.0033278458286076784,9994.0,asa,0.0033276870381087065,89.0,z,0.0029416668694466352,270.0,it,0.00291931233368814,8791.0,anya,0.002822347218170762,514.0,ak,0.0025335114914923906,84.0,u,0.002467858139425516,72.0,i,0.002461833180859685,7691.0,si,0.002142886631190777,762.0,ade,0.0020264205522835255,75.0,l,0.0020152830984443426,39961.0,adin,0.0020127026364207268,32876.0,kas,0.0019508786499500275,302.0,et,0.0019062719075009227,575.0, has,0.0018904517637565732,42.0,K,0.001854991540312767,5688.0,adi,0.0017876737983897328,1299.0,ash,0.0017869094153866172,69.0,f,0.0017667979700490832,335.0,am,0.0017239010194316506,19767.0,sin,0.0015892509836703539,40336.0,asan,0.001479172962717712,327.0,id,0.0014462611870840192,2330.0,ka,0.0013819903833791614,9286.0,aga,0.0013763484312221408
0,3,id_validated/common_voice_id_23033570.mp3,Maha Suci Allah.,Mahasaya Allah,id,1.0,4427.0,0.27989205718040466,4427.0,aya,0.27989205718040466,4247.0,ih,0.1389276385307312,3016.0,ya,0.09276308119297028,1426.0,ina,0.06265509873628616,592.0,iv,0.021559875458478928,271.0,is,0.013666357845067978,7729.0,inn,0.011900323443114758,1591.0,att,0.011863581836223602,259.0,in,0.011742349714040756,3093.0,ett,0.008418799377977848,14273.0,idd,0.007009437307715416,455.0,ab,0.005470855627208948,332.0,im,0.0051743825897574425,897.0,ib,0.004785655997693539,443.0,em,0.004707513377070427,6727.0,inha,0.004694241099059582,351.0,if,0.004692652262747288,2095.0,ana,0.003547952277585864,16593.0,etta,0.0032680328004062176,4775.0,ima,0.0029121157713234425,3751.0,aud,0.0028890196699649096,302.0,et,0.0027384129352867603,20642.0,ija,0.0026412359438836575,1328.0,ta,0.0026324447244405746,3837.0,isa,0.002618544502183795,686.0,int,0.0023293474223464727,289.0,ar,0.0020882911048829556,21870.0,itta,0.002054467797279358,278.0,ing,0.002052346942946315,532.0,ud,0.0020472868345677853,1434.0,ism,0.0020249399822205305,372.0,st,0.0019889704417437315,6470.0,inar,0.0019308608025312424,2419.0,ara,0.0018399934051558375,75.0,l,0.0016494570299983025,320.0,ay,0.001639701658859849,5619.0,ema,0.0016227435553446412,5291.0,illa,0.001605271827429533,3812.0,ini,0.0014908219454810023,268.0,en,0.0014871739549562335,969.0,ann,0.0014685426140204072,77.0,n,0.0014657205902040005,10085.0,inh,0.0014273888664320111,48747.0,ihi,0.0014147654874250293,64.0,a,0.001374038984067738,8021.0,isi,0.001365102594718337,593.0,itt,0.0013001705519855022,2918.0,iam,0.0012744046980515122,388.0,il,0.0012622365029528737,14795.0,isma,0.001236043288372457
0,4,id_validated/common_voice_id_23033570.mp3,Maha Suci Allah.,Mahasaya Allah,id,1.0,4574.0,0.2671990692615509,4574.0, Allah,0.2671990692615509,316.0, A,0.07031431049108505,314.0, T,0.055162228643894196,11.0,",",0.05171121284365654,13492.0,allah,0.04827157035470009,13.0,.,0.04251154512166977,485.0,...,0.027247516438364983,0.0,!,0.026253385469317436,26022.0,Allah,0.01697450876235962,10449.0,awa,0.014520826749503613,29605.0,ullah,0.010249987244606018,220.0, ,0.009263982996344566,32.0,A,0.009107530117034912,1607.0,aw,0.008121723309159279,256.0, t,0.007993851788341999,1057.0, All,0.007605015765875578,64.0,a,0.007014597300440073,2751.0,....,0.00664494326338172,439.0, all,0.006278555374592543,50464.0,,0.005166477058082819,7868.0,All,0.005148289725184441,297.0, n,0.0044875130988657475,426.0, N,0.00435949070379138,31884.0,llah,0.0038884091190993786,353.0,..,0.0038670417852699757,54.0,W,0.0031332732178270817,363.0, B,0.003095722757279873,11591.0, alla,0.002856152830645442,336.0,all,0.0024328273721039295,419.0, al,0.0023800081107765436,2298.0, !,0.0023784220684319735,4151.0,wa,0.0022040463518351316,4332.0,aa,0.002109121298417449,967.0, Al,0.002097049495205283,44351.0, Allahu,0.0020732416305691004,281.0, to,0.0019988107960671186,359.0, -,0.0019978368654847145,14824.0, ALL,0.0018961973255500197,51.0,T,0.0017629973590373993,1097.0, ...,0.0016405477654188871,706.0,av,0.0016181127866730094,3182.0," ,",0.001560555654577911,71.0,h,0.001506463042460382,86.0,w,0.0014286995865404606,6551.0, Ta,0.0013991625746712089,5159.0,ala,0.0013657608069479465,1260.0,…,0.0013294719392433763,10352.0,alla,0.0011761169880628586,3505.0,lla,0.001174895209260285,7836.0, Tu,0.0011473038466647267
0,5,id_validated/common_voice_id_23033570.mp3,Maha Suci Allah.,Mahasaya Allah,id,2.0,50464.0,0.10079659521579742,13.0,.,0.12178925424814224,50464.0,,0.10079659521579742,485.0,...,0.085235096514225,0.0,!,0.05916494503617287,2751.0,....,0.051616422832012177,522.0, (,0.021950988098978996,2298.0, !,0.019944455474615097,353.0,..,0.01787055842578411,13556.0,.....,0.015056458301842213,50564.0,,0.014009049162268639,50514.0,,0.012707212939858437,1432.0,!!,0.011511337012052536,4589.0,!!!,0.009811271913349628,50614.0,,0.008262810297310352,15138.0, !!,0.007607042323797941,25901.0, !!!,0.007160877343267202,1097.0, ...,0.005989959463477135,11.0,",",0.005379077047109604,20111.0,......,0.0050806025974452496,1260.0,…,0.004264430608600378,13368.0, ....,0.004177158698439598,2411.0, .,0.004144781269133091,50474.0,,0.0040739234536886215,50489.0,,0.0040311370976269245,50664.0,,0.0035961715038865805,50484.0,,0.0035716525744646788,50492.0,,0.00339166889898479,50482.0,,0.0033594947308301926,14921.0,….,0.003325697733089328,50539.0,,0.0031448854133486748,50476.0,,0.003097614971920848,50472.0,,0.0030609930399805307,8153.0,!!!!,0.003051983192563057,50488.0,,0.003050985047593713,50480.0,,0.0029129302129149437,50483.0,,0.002815306419506669,50486.0,,0.002735268324613571,50468.0,,0.0027342080138623714,50479.0,,0.002611136296764016,220.0, ,0.002559956628829241,50478.0,,0.002466348698362708,4386.0, ..,0.0024319447111338377,50496.0,,0.0024235586170107126,50490.0,,0.0024077906273305416,50495.0,,0.0023757361341267824,50639.0,,0.0023456437047570944,50548.0,,0.0022490916308015585,50494.0,,0.0022486080415546894,50544.0,,0.0021288003772497177,50500.0,,0.0021264387760311365
0,6,id_validated/common_voice_id_23033570.mp3,Maha Suci Allah.,Mahasaya Allah,id,1.0,50257.0,0.9491006135940552,50257.0,<|endoftext|>,0.9491006135940552,50464.0,,0.01832009293138981,50564.0,,0.0010479682823643088,50514.0,,0.0008410934824496508,50614.0,,0.0004674872325267643,50465.0,,0.0004127681313548237,50664.0,,0.00040070796967484057,50476.0,,0.00037660609814338386,50480.0,,0.0003432132361922413,50479.0,,0.00031210220186039805,50489.0,,0.0003113328421022743,50484.0,,0.00030336304917000234,50468.0,,0.00030113288084976375,50472.0,,0.0002998670970555395,50481.0,,0.0002971506619360298,50485.0,,0.0002879742532968521,50496.0,,0.00026440926012583077,50512.0,,0.00026280537713319063,50516.0,,0.0002550118661019951,50488.0,,0.00024996622232720256,50494.0,,0.00024564581690356135,50474.0,,0.0002441066171741113,50466.0,,0.0002436958166072145,50486.0,,0.00024348167062271386,50470.0,,0.00024020751880016178,50478.0,,0.00023854809114709496,50498.0,,0.00023822573712095618,50504.0,,0.00023287265503313392,50473.0,,0.00022639514645561576,50510.0,,0.00022331715445034206,50493.0,,0.00022300345881376415,50482.0,,0.0002208156365668401,50471.0,,0.00021798990201205015,50500.0,,0.0002144327008863911,50515.0,,0.0002137089759344235,50508.0,,0.00021313887555152178,50475.0,,0.000209446792723611,50487.0,,0.00020660039444919676,50490.0,,0.00020625036268029362,50513.0,,0.00020561386190820485,50469.0,,0.00020516668155323714,50483.0,,0.0002050976181635633,50477.0,,0.00020503973064478487,50467.0,,0.00019406793580856174,50491.0,,0.00019316942780278623,50495.0,,0.00019272117060609162,50497.0,,0.00019184740085620433,50492.0,,0.00019143527606502175,50506.0,,0.00019069619884248823,50524.0,,0.00018655428721103817
1,-1,id_validated/common_voice_id_28537487.mp3,Tolong nyalakan lampu kamar!,Tolong nyalakan lampu kamar.,id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,id_validated/common_voice_id_28537487.mp3,Tolong nyalakan lampu kamar!,Tolong nyalakan lampu kamar.,id,2.0,50364.0,0.19974620640277863,50363.0,<|notimestamps|>,0.5835633873939514,50364.0,,0.19974620640277863,50389.0,,0.009750057011842728,50396.0,,0.008966990746557713,50394.0,,0.00848714541643858,50392.0,,0.008443203754723072,50399.0,,0.007733413949608803,50391.0,,0.0076990555971860886,50397.0,,0.007449467200785875,50390.0,,0.00708940951153636,50393.0,,0.00702318549156189,50388.0,,0.006706154905259609,50398.0,,0.006652418058365583,50400.0,,0.006647991482168436,50395.0,,0.006357263308018446,50401.0,,0.0061209662817418575,50384.0,,0.00594123313203454,50387.0,,0.0058663226664066315,50386.0,,0.005373771768063307,50402.0,,0.00526451924815774,50385.0,,0.005001559853553772,50380.0,,0.004944931250065565,50381.0,,0.004897524602711201,50379.0,,0.004880049731582403,50383.0,,0.004761247429996729,50382.0,,0.004692471586167812,50404.0,,0.004459233954548836,50403.0,,0.003965508192777634,50378.0,,0.003589864121749997,50376.0,,0.0033801381941884756,50406.0,,0.0030702718067914248,50377.0,,0.002992927562445402,50374.0,,0.002756408415734768,50405.0,,0.002626473316922784,50407.0,,0.0024487192276865244,50375.0,,0.0023208882194012403,50373.0,,0.0019380683079361916,50408.0,,0.0018808761378750205,50372.0,,0.0018138667801395059,50409.0,,0.001758941332809627,50371.0,,0.001339041511528194,50370.0,,0.0011275375727564096,50412.0,,0.0011026515858247876,50369.0,,0.0010534778703004122,50410.0,,0.001048325328156352,50366.0,,0.001044452073983848,50414.0,,0.0010378758888691664,50411.0,,0.0009915223345160484,50365.0,,0.0009131435072049499,50368.0,,0.0008804910467006266
